date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:39:12	109747/109747	---MCZ	200	added ('OK')	text/html	etag:W/%2299a2f9236451bd9ad50323af18c420c4%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/tfoot	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/tfoot.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:13	117552/117552	---MCZ	200	added ('OK')	text/html	etag:W/%22995da2d90ea93ef03755809b8d97be1f%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/th	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/th.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:13	109479/109479	---MCZ	200	added ('OK')	text/html	etag:W/%22da5ec7a1964064fc274a929bd9373966%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/thead	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/thead.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:13	110550/110550	---MCZ	200	added ('OK')	text/html	etag:W/%22c085ad85f03fbc14b523fb65a2066b76%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/time	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/time.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:14	109140/109140	---MCZ	200	added ('OK')	text/html	etag:W/%2268ea62514214923813182a9fb746359c%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/title	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/title.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:14	283441/283441	---MCZ	200	added ('OK')	text/html	etag:W/%2296d8e1cd0f011a1e2530bb7c67b0c8b7%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/tr	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/tr.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:15	132921/132921	---MCZ	200	added ('OK')	text/html	etag:W/%222cc22683df0c9f246edb68d832760125%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/track	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/track.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:15	111269/111269	---MCZ	200	added ('OK')	text/html	etag:W/%22f411e8d28150be89e409394a8babfe38%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/tt	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/tt.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:15	122283/122283	---MCZ	200	added ('OK')	text/html	etag:W/%227074883b3ea695639049a962d90733ce%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/u	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/u.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:16	129912/129912	---MCZ	200	added ('OK')	text/html	etag:W/%2217dcda7642ae85e026bda778a74faeea%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/ul	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/ul.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:16	109332/109332	---MCZ	200	added ('OK')	text/html	etag:W/%22f639318ef430fb221db5be170085717b%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/var	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/var.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:17	183365/183365	---MCZ	200	added ('OK')	text/html	etag:W/%2298f7bed4dfcb697bd473844ad646d639%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/video	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/video.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:17	108183/108183	---MCZ	200	added ('OK')	text/html	etag:W/%226531b82926cb401eb15d586d0162eab2%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/wbr	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/wbr.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:17	95790/95790	---MCZ	200	added ('OK')	text/html	etag:W/%22cbbda0934f84aeb7b28245fdd6618b56%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/xmp	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/xmp.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:18	100924/100924	---MCZ	200	added ('OK')	text/html	etag:W/%22a7df3693711943f22bc45f4c324d34c8%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/accesskey	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/accesskey.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:19	133599/133599	---MCZ	200	added ('OK')	text/html	etag:W/%22e8cb5652412a3e25cde2b1e5b39c9a8d%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/autocapitalize	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/autocapitalize.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:19	93652/93652	---MCZ	200	added ('OK')	text/html	etag:W/%2270c77cf5b92096614f436c6f84f04aec%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/autofocus	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/autofocus.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:19	93585/93585	---MCZ	200	added ('OK')	text/html	etag:W/%222305495c55860219664f9052b631c437%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/class	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/class.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:20	96386/96386	---MCZ	200	added ('OK')	text/html	etag:W/%22065e2f34d9bc75e1c65692de50fbe1d8%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/contenteditable	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/contenteditable.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:20	129015/129015	---MCZ	200	added ('OK')	text/html	etag:W/%22e67cf6049be3a80cf93893a2826568f7%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/contextmenu	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/contextmenu.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:21	105317/105317	---MCZ	200	added ('OK')	text/html	etag:W/%220937fb2f978be264c0334a731c3aee66%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/data-*	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/data-_.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:21	96099/96099	---MCZ	200	added ('OK')	text/html	etag:W/%225b5d84279f6ae85911c4a57a9fcde38c%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/dir	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/dir.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:21	93587/93587	---MCZ	200	added ('OK')	text/html	etag:W/%2230862cdad6b7c1ebbfd9220354add301%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/draggable	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/draggable.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:22	98862/98862	---MCZ	200	added ('OK')	text/html	etag:W/%22d16755d1d2597a5a8b78e9812d2c23cb%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/enterkeyhint	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/enterkeyhint.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:22	92534/92534	---MCZ	200	added ('OK')	text/html	etag:W/%2224d7b37ecc6e750ffb6f6d2072ea5066%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/exportparts	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/exportparts.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:23	127352/127352	---MCZ	200	added ('OK')	text/html	etag:W/%22d7e159e9fbbdd577c561847830d450fd%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/hidden	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/hidden.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:23	99943/99943	---MCZ	200	added ('OK')	text/html	etag:W/%22467ed0d7796e4f5cf810ac1ba8cc30ef%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/id	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/id.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:23	98232/98232	---MCZ	200	added ('OK')	text/html	etag:W/%225d3d918c5a400647380d1dd7c9071c5f%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/inert	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/inert.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:24	98528/98528	---MCZ	200	added ('OK')	text/html	etag:W/%2266b7dcdc7e60d7bb217a466ecdac2628%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/inputmode	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/inputmode.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:25	97153/97153	---MCZ	200	added ('OK')	text/html	etag:W/%223b5573eda6ac87d81d3c9e08ff19f0ce%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/is	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/is.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:25	105162/105162	---MCZ	200	added ('OK')	text/html	etag:W/%224eb27766d89951e62776d03945dc5b74%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/itemid	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/itemid.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:26	216384/216384	---MCZ	200	added ('OK')	text/html	etag:W/%22a882b57406e055428fb20ee63701fffc%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/itemprop	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/itemprop.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:26	108224/108224	---MCZ	200	added ('OK')	text/html	etag:W/%22de8f43adaa9905d741c186590df5b671%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/itemref	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/itemref.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:27	149330/149330	---MCZ	200	added ('OK')	text/html	etag:W/%228f0b48d5f06361862c2445b038316520%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/itemscope	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/itemscope.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:28	132033/132033	---MCZ	200	added ('OK')	text/html	etag:W/%22cfa693f3c9517d997bd865fc7d131f01%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/itemtype	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/itemtype.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:28	152165/152165	---MCZ	200	added ('OK')	text/html	etag:W/%22dd9e71ebc002d3a751b9c2bd0ec149d8%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/lang	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/lang.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:28	104664/104664	---MCZ	200	added ('OK')	text/html	etag:W/%22e436714b0e4c15adba5b4da211f0ac3a%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/nonce	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/nonce.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:29	90491/90491	---MCZ	200	added ('OK')	text/html	etag:W/%22819f720c6cb7d7f2c66192982e8f630b%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/part	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/part.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:29	99507/99507	---MCZ	200	added ('OK')	text/html	etag:W/%2298d54fb5508cbc5fd6a9cfa94660be57%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/popover	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/popover.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:30	92373/92373	---MCZ	200	added ('OK')	text/html	etag:W/%22d1d5737463cab1750ca97da2c01935e4%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/slot	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/slot.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:30	95561/95561	---MCZ	200	added ('OK')	text/html	etag:W/%22027d2ff30c0488dcf8b08983da3400c8%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/spellcheck	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/spellcheck.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:31	92864/92864	---MCZ	200	added ('OK')	text/html	etag:W/%22d36946c2b510708acb679018b4e716e5%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/style	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/style.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:31	107972/107972	---MCZ	200	added ('OK')	text/html	etag:W/%229a8c716e8487e9c7fd69e70b9d7824a5%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/tabindex	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/tabindex.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:32	113001/113001	---MCZ	200	added ('OK')	text/html	etag:W/%225b9261e07e5f287cf58b61c7644fa572%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/title	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/title.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:32	96610/96610	---MCZ	200	added ('OK')	text/html	etag:W/%2257f8b01022ce00becd56d2202a594355%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/translate	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/translate.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:33	94256/94256	---MCZ	200	added ('OK')	text/html	etag:W/%22a5c043eb7b6f83ad56d4b6e8b8050b59%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/virtualkeyboardpolicy	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Global_attributes/virtualkeyboardpolicy.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:33	142344/142344	---MCZ	200	added ('OK')	text/html	etag:W/%2254b3985042b3609a98d0808aa76e6609%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/accept	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/accept.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:34	140246/140246	---MCZ	200	added ('OK')	text/html	etag:W/%229f693216b0a1ed3cfd5fb0e32dad92d7%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/autocomplete	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/autocomplete.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:35	107104/107104	---MCZ	200	added ('OK')	text/html	etag:W/%220ff2544535ad8c37fefd924243a1b3ff%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/capture	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/capture.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:35	106111/106111	---MCZ	200	added ('OK')	text/html	etag:W/%2218d0f15086d72c7a250e5db499d50499%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/crossorigin	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/crossorigin.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:35	125028/125028	---MCZ	200	added ('OK')	text/html	etag:W/%22a58e0f1498f4859349207d27106dbc21%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/dirname	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/dirname.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:35	140803/140803	---MCZ	200	added ('OK')	text/html	etag:W/%222c8871ef16f2cb686737485a8181dfd9%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/disabled	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/disabled.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:36	97591/97591	---MCZ	200	added ('OK')	text/html	etag:W/%2244c4d5a39e3f1b98131a7fded95a21f0%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/elementtiming	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/elementtiming.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:37	101928/101928	---MCZ	200	added ('OK')	text/html	etag:W/%226ab3941896769aecc007213439e845c5%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/for	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/for.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:37	109746/109746	---MCZ	200	added ('OK')	text/html	etag:W/%22502137e99ddd7983da796aa441a2f9d9%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/max	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/max.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:38	98199/98199	---MCZ	200	added ('OK')	text/html	etag:W/%2276094143a1503725b8ff4a9ceae0c53a%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/maxlength	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/maxlength.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:38	112358/112358	---MCZ	200	added ('OK')	text/html	etag:W/%22184948bd72837dddf45295a1f749a26c%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/min	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/min.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:38	102739/102739	---MCZ	200	added ('OK')	text/html	etag:W/%226c5451a604b4b17e51dc3114fdd21aa0%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/minlength	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/minlength.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:39	166374/166374	---MCZ	200	added ('OK')	text/html	etag:W/%2260055488eb4497a17dcd5aa0f5255a6c%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/multiple	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/multiple.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:39	135463/135463	---MCZ	200	added ('OK')	text/html	etag:W/%229a3db129cd9886d84f68d50db69e4661%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/pattern	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/pattern.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:39	105304/105304	---MCZ	200	added ('OK')	text/html	etag:W/%22ec3df81297f508e7dbdddad9801eaa12%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/placeholder	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/placeholder.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:39	124658/124658	---MCZ	200	added ('OK')	text/html	etag:W/%227de24f30535a0756f30df30d6ee8cb99%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/readonly	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/readonly.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:40	175354/175354	---MCZ	200	added ('OK')	text/html	etag:W/%2258d61c2a19e6ffda9aa47f806a049f99%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/rel	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/rel.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:40	111043/111043	---MCZ	200	added ('OK')	text/html	etag:W/%2283a433d3b7c5a07807a92faaa9fe4438%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/required	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/required.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:41	109822/109822	---MCZ	200	added ('OK')	text/html	etag:W/%225f893577dbe7743c3a115fc66a114596%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/size	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/size.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:41	110324/110324	---MCZ	200	added ('OK')	text/html	etag:W/%22b2b67e9d5e390be2bf2a710d189879e3%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Attributes/step	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Attributes/step.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:41	191862/191862	---MCZ	200	added ('OK')	text/html	etag:W/%225dbe2cb8896ab319be3e0b1224ec220e%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/input/button	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/input/button.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:41	198323/198323	---MCZ	200	added ('OK')	text/html	etag:W/%22006f51b6f9b13b66c593e6e770808aaa%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/input/checkbox	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/input/checkbox.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:42	142094/142094	---MCZ	200	added ('OK')	text/html	etag:W/%22e61332d34bb4ece4e6ba6115f4f599f5%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/input/color	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/input/color.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:42	232144/232144	---MCZ	200	added ('OK')	text/html	etag:W/%22aab9480974c5a73386edaccad400bf30%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/input/date	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/input/date.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:43	164921/164921	---MCZ	200	added ('OK')	text/html	etag:W/%2256a6b685b9e5aeadaca703e7ba38fbec%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/input/datetime-local	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/input/datetime-local.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:43	223075/223075	---MCZ	200	added ('OK')	text/html	etag:W/%22db44bec67b48542b98f7e6c4ea9e8b6f%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/input/email	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/input/email.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:43	223356/223356	---MCZ	200	added ('OK')	text/html	etag:W/%223588b0c66d635694a10a247f027d7f9e%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/input/file	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/input/file.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:44	130030/130030	---MCZ	200	added ('OK')	text/html	etag:W/%22e2d820402acc844010566a2a60114d39%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/input/hidden	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/input/hidden.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:45	176361/176361	---MCZ	200	added ('OK')	text/html	etag:W/%225e07def4a97d367770ea6dc443c569cc%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/input/image	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/input/image.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:45	231077/231077	---MCZ	200	added ('OK')	text/html	etag:W/%2224fb3310f8b42884eadae4ae49a81455%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/input/month	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/input/month.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
09:39:45	239369/239369	---MCZ	200	added ('OK')	text/html	etag:W/%225df7968c9306283cda4c99aedd0c89b9%22	https://developer.mozilla.org/en-US/docs/Web/HTML/Element/input/number	C:/Code/School/Websites/Front%20End/developer.mozilla.org/en-US/docs/Web/HTML/Element/input/number.html	(from https://developer.mozilla.org/en-US/docs/Web/HTML)
